CNPJ do gerador;Razão Social do gerador;Estado;Município;Código da Categoria;Categoria de Atividade;Código do Detalhe;Detalhe;Ano da geração;Cód. Resíduo;Tipo de Resíduo;Quantidade Gerada;Unidade;Classificação Resíduo;Situação Cadastral
13.479.764/0002-34;J S FREITAS COMERCIO DE DERIVADOS DE PETROLEO LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;200108;Resíduos biodegradáveis de cozinhas e cantinas;50,00;kilogramas;Não Perigoso;Ativa
13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S/A-EMBASA;BAHIA;SALVADOR;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;2013;160124;Pneus inservíveis/usados de automóveis;7.400,00;kilogramas;Não Perigoso;Ativa
13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S/A-EMBASA;BAHIA;SALVADOR;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;2013;160605;Outras pilhas, baterias e acumuladores;200,00;kilogramas;Não Perigoso;Ativa
13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S/A-EMBASA;BAHIA;SALVADOR;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;2013;030308;Resíduos da triagem de papel e papelão destinado a reciclagem ¿;11.710,00;kilogramas;Não Perigoso;Ativa
13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S/A-EMBASA;BAHIA;SALVADOR;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;2013;160117;Sucatas metálicas ferrosas;102.930,00;kilogramas;Não Perigoso;Ativa
13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S/A-EMBASA;BAHIA;SALVADOR;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;2013;010409;Areias e argilas;13.318.460,00;kilogramas;Não Perigoso;Ativa
13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S/A-EMBASA;BAHIA;SALVADOR;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;2013;030309;Resíduos de lodos de cal;206.900,00;kilogramas;Não Perigoso;Ativa
13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S/A-EMBASA;BAHIA;SALVADOR;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;2013;170203;Plástico;5.810,00;kilogramas;Não Perigoso;Ativa
13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S/A-EMBASA;BAHIA;SALVADOR;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;2013;190805;Lodos do tratamento de efluentes urbanos;65.080.750,00;kilogramas;Não Perigoso;Ativa
13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S/A-EMBASA;BAHIA;SALVADOR;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;2013;160120;Vidro;1.030,00;kilogramas;Não Perigoso;Ativa
13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S/A-EMBASA;BAHIA;SALVADOR;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;2013;200121;Lâmpadas fluorescentes, de vapor de sódio e mercúrio e de luz mista;1.063,00;Unidade;Perigoso;Ativa
13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S/A-EMBASA;BAHIA;SALVADOR;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;2014;190805;Lodos do tratamento de efluentes urbanos;249.952,50;kilogramas;Não Perigoso;Ativa
13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S/A-EMBASA;BAHIA;SALVADOR;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;2015;190805;Lodos do tratamento de efluentes urbanos;262.200,00;kilogramas;Não Perigoso;Ativa
13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S/A-EMBASA;BAHIA;SALVADOR;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;2016;190805;Lodos do tratamento de efluentes urbanos;262.200,00;kilogramas;Não Perigoso;Ativa
13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S/A-EMBASA;BAHIA;SALVADOR;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;2017;190805;Lodos do tratamento de efluentes urbanos;263.350,00;kilogramas;Não Perigoso;Ativa
13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S/A-EMBASA;BAHIA;SALVADOR;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;2022;190805;Lodos do tratamento de efluentes urbanos;29.702.110,00;kilogramas;Não Perigoso;Ativa
13.504.675/0001-10;EMPRESA BAIANA DE ÁGUAS E SANEAMENTO S/A-EMBASA;BAHIA;SALVADOR;17;Serviços de Utilidade;4;Destinação de resíduos de esgotos sanitários e de resíduos sólidos urbanos, inclusive aqueles provenientes de fossas;2023;190805;Lodos do tratamento de efluentes urbanos;11.965.410,00;kilogramas;Não Perigoso;Ativa
13.505.714/0001-01;POSTO SEREIA COMERCIO DE COMB. E LUBRIFICANTES LTDA.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2013;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;950,00;Litro;Perigoso;Ativa
13.505.714/0001-01;POSTO SEREIA COMERCIO DE COMB. E LUBRIFICANTES LTDA.;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2014;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;810,00;Litro;Perigoso;Ativa
13.545.447/0001-98;PELIR ENGENHARIA LIMITADA;BAHIA;SALVADOR;17;Serviços de Utilidade;65;Disposição de resíduos especiais - Lei nº 12.305/2010: art. 13, I, h;2016;170102;Tijolos;29.000,00;kilogramas;Não Perigoso;Encerrado
13.545.447/0001-98;PELIR ENGENHARIA LIMITADA;BAHIA;SALVADOR;17;Serviços de Utilidade;65;Disposição de resíduos especiais - Lei nº 12.305/2010: art. 13, I, h;2016;170101;Resíduos de concreto;33.000,00;kilogramas;Não Perigoso;Encerrado
13.545.447/0001-98;PELIR ENGENHARIA LIMITADA;BAHIA;SALVADOR;17;Serviços de Utilidade;65;Disposição de resíduos especiais - Lei nº 12.305/2010: art. 13, I, h;2017;170102;Tijolos;44.000,00;kilogramas;Não Perigoso;Encerrado
13.545.447/0001-98;PELIR ENGENHARIA LIMITADA;BAHIA;SALVADOR;17;Serviços de Utilidade;65;Disposição de resíduos especiais - Lei nº 12.305/2010: art. 13, I, h;2017;170101;Resíduos de concreto;51.000,00;kilogramas;Não Perigoso;Encerrado
13.545.447/0001-98;PELIR ENGENHARIA LIMITADA;BAHIA;SALVADOR;17;Serviços de Utilidade;65;Disposição de resíduos especiais - Lei nº 12.305/2010: art. 13, I, h;2018;170101;Resíduos de concreto;47.000,00;kilogramas;Não Perigoso;Encerrado
13.545.447/0001-98;PELIR ENGENHARIA LIMITADA;BAHIA;SALVADOR;17;Serviços de Utilidade;65;Disposição de resíduos especiais - Lei nº 12.305/2010: art. 13, I, h;2018;170102;Tijolos;34.000,00;kilogramas;Não Perigoso;Encerrado
13.545.447/0001-98;PELIR ENGENHARIA LIMITADA;BAHIA;SALVADOR;17;Serviços de Utilidade;65;Disposição de resíduos especiais - Lei nº 12.305/2010: art. 13, I, h;2019;170102;Tijolos;36.000,00;kilogramas;Não Perigoso;Encerrado
13.545.447/0001-98;PELIR ENGENHARIA LIMITADA;BAHIA;SALVADOR;17;Serviços de Utilidade;65;Disposição de resíduos especiais - Lei nº 12.305/2010: art. 13, I, h;2019;170101;Resíduos de concreto;44.000,00;kilogramas;Não Perigoso;Encerrado
13.545.447/0001-98;PELIR ENGENHARIA LIMITADA;BAHIA;SALVADOR;17;Serviços de Utilidade;65;Disposição de resíduos especiais - Lei nº 12.305/2010: art. 13, I, h;2020;170101;Resíduos de concreto;42.000,00;kilogramas;Não Perigoso;Encerrado
13.545.447/0001-98;PELIR ENGENHARIA LIMITADA;BAHIA;SALVADOR;17;Serviços de Utilidade;65;Disposição de resíduos especiais - Lei nº 12.305/2010: art. 13, I, h;2020;170102;Tijolos;38.000,00;kilogramas;Não Perigoso;Encerrado
13.545.447/0001-98;PELIR ENGENHARIA LIMITADA;BAHIA;SALVADOR;17;Serviços de Utilidade;65;Disposição de resíduos especiais - Lei nº 12.305/2010: art. 13, I, h;2021;170102;Tijolos;40.000,00;kilogramas;Não Perigoso;Encerrado
13.545.447/0001-98;PELIR ENGENHARIA LIMITADA;BAHIA;SALVADOR;17;Serviços de Utilidade;65;Disposição de resíduos especiais - Lei nº 12.305/2010: art. 13, I, h;2021;170101;Resíduos de concreto;48.000,00;kilogramas;Não Perigoso;Encerrado
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2021;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;105,50;kilogramas;Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;200139;Plásticos;0,80;kilogramas;Não Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;200304;Lodos de fossas sépticas;40.000,00;kilogramas;Não Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;130502;Lodo proveniente dos separadores óleo/água;40,00;kilogramas;Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;899,10;kilogramas;Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;200101;Papel e cartão;239,60;kilogramas;Não Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;2.200,00;Litro;Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;160107;Filtros de óleo automotivos;106,60;kilogramas;Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;71,60;kilogramas;Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;130507;Água com óleo proveniente dos separadores óleo/água;176,00;Litro;Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;1.670,00;Litro;Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;150202;Absorventes, mat. filtr., panos de limp. e vest. de proteção, contamin. por subst. perig.;209,00;kilogramas;Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;189,50;kilogramas;Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;160107;Filtros de óleo automotivos;56,00;kilogramas;Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;200101;Papel e cartão;148,80;kilogramas;Não Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;130502;Lodo proveniente dos separadores óleo/água;294,00;kilogramas;Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;130507;Água com óleo proveniente dos separadores óleo/água;4.023,00;Litro;Perigoso;Ativa
13.569.064/0040-66;REDE HG COMBUSTÍVEIS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;200304;Lodos de fossas sépticas;8.000,00;kilogramas;Não Perigoso;Ativa
13.570.353/0001-79;POSTO GAMELEIRA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2012;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;1.000,00;Litro;Perigoso;Ativa
13.570.353/0001-79;POSTO GAMELEIRA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2013;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;3.222,00;Litro;Perigoso;Ativa
13.570.353/0001-79;POSTO GAMELEIRA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2014;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;2.400,00;Litro;Perigoso;Ativa
13.570.353/0001-79;POSTO GAMELEIRA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2015;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;3.960,00;Litro;Perigoso;Ativa
13.570.353/0001-79;POSTO GAMELEIRA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2016;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;4.150,00;Litro;Perigoso;Ativa
13.570.353/0001-79;POSTO GAMELEIRA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2017;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;2.400,00;Litro;Perigoso;Ativa
13.570.353/0001-79;POSTO GAMELEIRA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2018;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;1.100,00;Litro;Perigoso;Ativa
13.570.353/0001-79;POSTO GAMELEIRA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2019;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;1.100,00;Litro;Perigoso;Ativa
13.570.353/0001-79;POSTO GAMELEIRA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2020;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;1.020,00;Litro;Perigoso;Ativa
13.570.353/0001-79;POSTO GAMELEIRA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2021;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;1.470,00;Litro;Perigoso;Ativa
13.570.353/0001-79;POSTO GAMELEIRA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;7;Comércio de produtos químicos e produtos perigosos;2022;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;3.600,00;Litro;Perigoso;Ativa
13.570.353/0001-79;POSTO GAMELEIRA LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;130201;Óleos de motores, transmissões e lubrificação usados ou contaminados;1.750,00;Litro;Perigoso;Ativa
13.578.265/0001-13;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2020;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;448,00;kilogramas;Perigoso;Ativa
13.578.265/0001-13;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2020;130507;Água com óleo proveniente dos separadores óleo/água;1.000,00;Litro;Perigoso;Ativa
13.578.265/0001-13;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;54;comércio de combustíveis e derivados de petróleo - Gás GLP;2021;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;585,00;kilogramas;Perigoso;Ativa
13.578.265/0001-13;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;54;comércio de combustíveis e derivados de petróleo - Gás GLP;2021;130507;Água com óleo proveniente dos separadores óleo/água;1.500,00;Litro;Perigoso;Ativa
13.578.265/0001-13;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;130507;Água com óleo proveniente dos separadores óleo/água;2.000,00;Litro;Perigoso;Ativa
13.578.265/0001-13;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;150110;Emb. de qualquer um dos tipos acima descr. cont. ou contamin. por res. de subst. perig.;100,00;kilogramas;Perigoso;Ativa
13.578.265/0001-13;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2022;170204;Vidro, plástico e madeira, mist. ou não, cont. ou cont. com subst. perig.;80,00;kilogramas;Perigoso;Ativa
13.578.265/0001-13;POSTOS MATARIPE ABASTECIMENTOS E SERVICOS LTDA;BAHIA;SALVADOR;18;Transporte, Terminais, Depósitos e Comércio;6;Comércio de combustíveis e derivados de petróleo;2023;130506;Óleos provenientes dos separadores óleo/água;1.000,00;Litro;Perigoso;Ativa
